,gp_name,n_source_genes,n_non_zero_source_genes,n_target_genes,n_non_zero_target_genes,gp_source_genes,gp_target_genes,gp_source_genes_weights_sign_corrected,gp_target_genes_weights_sign_corrected,gp_source_genes_importances,gp_target_genes_importances
193,RLN2_ligand_receptor_GP,0,0,1,1,[],['Rxfp3'],[],[0.1743],[],[1.0]
228,RSPO1_ligand_receptor_GP,1,1,1,1,['Rspo1'],['Rnf43'],[0.69],[-0.3968],[0.6349],[0.3651]
2,FYN_ligand_receptor_GP,1,1,1,1,['Fyn'],['Mapk7'],[0.3469],[0.1349],[0.7199],[0.2801]
201,IFNA1_ligand_receptor_GP,1,1,1,1,['Ifna1'],['Prtn3'],[-0.0181],[0.7166],[0.0247],[0.9753]
224,WIF1_ligand_receptor_GP,1,1,1,1,['Wif1'],['Wnt6'],[0.5788],[-0.5442],[0.5154],[0.4846]
419,MIA_ligand_receptor_GP,1,1,1,1,['Mia'],['Cdh19'],[0.0417],[0.8969],[0.0444],[0.9556]
213,LAMA1_ligand_receptor_GP,1,1,1,1,['Lama1'],['Sv2c'],[0.2607],[0.3075],[0.4589],[0.5411]
1326,WNT10A_ligand_targetgenes_GP,1,1,0,0,['Wnt10a'],[],[0.9544],[],[1.0],[]
120,THBS1_ligand_receptor_GP,1,1,1,1,['Thbs1'],['Ltbp1'],[0.7528],[0.1415],[0.8418],[0.1582]
204,EPHA3_ligand_receptor_GP,1,1,0,0,['Epha3'],[],[0.1566],[],[1.0],[]
1271,SEMA3B_ligand_targetgenes_GP,1,1,1,1,['Sema3b'],['Vegfa'],[0.9855],[0.6527],[0.6016],[0.3984]
665,HHIP_ligand_receptor_GP,1,1,2,2,['Hhip'],"['Ptch2', 'Smo']",[0.5139],"[0.304, 0.2122]",[0.4989],"[0.2951, 0.206]"
336,LAMB2_ligand_receptor_GP,1,1,1,1,['Lamb2'],['Sv2c'],[0.3483],[0.2016],[0.6334],[0.3666]
814,COMPLEX:EBI3_IL12A_ligand_receptor_GP,0,0,2,2,[],"['Il6st', 'Il12rb2']",[],"[0.4268, -0.008]",[],"[0.9815, 0.0185]"
113,NTS_ligand_receptor_GP,1,1,1,1,['Nts'],['Ntsr2'],[1.278],[-0.064],[0.9523],[0.0477]
521,CNTN2_ligand_receptor_GP,1,1,2,2,['Cntn2'],"['Cntnap2', 'Cntn2']",[0.192],"[0.8946, 0.1885]",[0.1505],"[0.7016, 0.1479]"
148,GIP_ligand_receptor_GP,1,1,1,1,['Gip'],['Gipr'],[1.0635],[0.3417],[0.7569],[0.2431]
647,RGMA_ligand_receptor_GP,1,1,1,1,['Rgma'],['Tfr2'],[0.8622],[-0.5595],[0.6064],[0.3936]
677,GC_ligand_receptor_GP,1,1,1,1,['Gc'],['Lrp2'],[0.0273],[0.7528],[0.035],[0.965]
1280,SERPING1_ligand_targetgenes_GP,1,1,0,0,['Serping1'],[],[0.3754],[],[1.0],[]
245,SERPINF1_ligand_receptor_GP,1,1,1,1,['Serpinf1'],['Plxdc2'],[0.7973],[0.3446],[0.6982],[0.3018]
648,FRZB_ligand_receptor_GP,1,1,1,1,['Frzb'],['Wnt6'],[0.6234],[0.0836],[0.8818],[0.1182]
838,MANSC1_ligand_receptor_GP,1,1,1,1,['Mansc1'],['Gpr55'],[0.6935],[0.0084],[0.988],[0.012]
191,PTHLH_ligand_receptor_GP,1,1,1,1,['Pthlh'],['Prlhr'],[0.4806],[0.0028],[0.9942],[0.0058]
256,THPO_ligand_receptor_GP,1,1,1,1,['Thpo'],['Fpr1'],[0.8214],[-0.0181],[0.9785],[0.0215]
111,VEGFC_ligand_receptor_GP,1,1,1,1,['Vegfc'],['Vipr2'],[-0.7732],[0.8065],[0.4895],[0.5105]
334,LAMB3_ligand_receptor_GP,1,1,1,1,['Lamb3'],['Sv2c'],[0.935],[0.104],[0.8999],[0.1001]
292,CSF1_ligand_receptor_GP,1,1,1,1,['Csf1'],['Celsr3'],[0.4723],[0.1991],[0.7034],[0.2966]
279,SPON1_ligand_receptor_GP,1,1,1,1,['Spon1'],['Lrp8'],[0.8275],[0.1844],[0.8177],[0.1823]
993,ICAM2_ligand_targetgenes_GP,1,1,1,1,['Icam2'],['Fos'],[0.9118],[-0.1602],[0.8506],[0.1494]
139,EFEMP1_ligand_receptor_GP,1,1,1,1,['Efemp1'],['Egfr'],[0.6217],[-0.0663],[0.9036],[0.0964]
827,CD200_ligand_receptor_GP,1,1,0,0,['Cd200'],[],[0.3416],[],[1.0],[]
68,NPW_ligand_receptor_GP,1,1,0,0,['Npw'],[],[0.1828],[],[1.0],[]
219,WNT1_ligand_receptor_GP,1,1,1,0,['Wnt1'],['Crebbp'],[0.9383],[0.0],[0.9999],[1e-04]
750,RARRES1_ligand_receptor_GP,1,1,1,1,['Rarres1'],['Nrp2'],[0.4152],[-0.2555],[0.6191],[0.3809]
786,COMPLEX:IL12A_IL12B_ligand_receptor_GP,0,0,2,2,[],"['Il12rb2', 'Il12rb1']",[],"[0.2703, 0.1395]",[],"[0.6596, 0.3404]"
383,ERFE_ligand_receptor_GP,1,1,1,1,['Erfe'],['Lrp1'],[0.0996],[0.2465],[0.2878],[0.7122]
1272,SEMA3E_ligand_targetgenes_GP,1,1,1,1,['Sema3e'],['Vegfa'],[0.6156],[-0.311],[0.6644],[0.3356]
516,CNTN1_ligand_receptor_GP,1,1,1,1,['Cntn1'],['Fcgrt'],[0.0494],[0.4934],[0.091],[0.909]
110,VEGFA_ligand_receptor_GP,1,1,1,1,['Vegfa'],['Limk1'],[0.5998],[-0.5275],[0.5321],[0.4679]
93,FGF1_ligand_receptor_GP,1,1,1,1,['Fgf1'],['Tgfbr3'],[-0.1615],[0.8651],[0.1573],[0.8427]
306,PRLR_ligand_receptor_GP,1,1,0,0,['Prlr'],[],[0.2577],[],[1.0],[]
1260,PROC_ligand_targetgenes_GP,1,1,0,0,['Proc'],[],[0.91],[],[1.0],[]
74,PPY_ligand_receptor_GP,1,1,1,1,['Ppy'],['Gpr83'],[-0.2265],[0.3738],[0.3773],[0.6227]
900,VEGFB_ligand_targetgenes_GP,1,1,1,1,['Vegfb'],['Pla2g4a'],[-0.0684],[0.7079],[0.0881],[0.9119]
970,ITGA4_ligand_targetgenes_GP,1,1,1,1,['Itga4'],['Itgal'],[0.8041],[0.4567],[0.6378],[0.3622]
810,LGI4_ligand_receptor_GP,1,1,1,1,['Lgi4'],['Adam23'],[0.8054],[-0.0969],[0.8927],[0.1073]
500,CD5L_ligand_receptor_GP,1,1,1,1,['Cd5l'],['Cd5'],[0.2745],[0.1053],[0.7227],[0.2773]
1251,NUCB2_ligand_targetgenes_GP,1,1,0,0,['Nucb2'],[],[0.3361],[],[1.0],[]
759,IGSF10_ligand_receptor_GP,1,1,0,0,['Igsf10'],[],[0.2423],[],[1.0],[]
979,NECTIN1_ligand_targetgenes_GP,1,1,1,1,['Nectin1'],['Il12b'],[0.3237],[0.0032],[0.9901],[0.0099]
151,GHRL_ligand_receptor_GP,1,1,1,1,['Ghrl'],['Gpr39'],[1.1128],[0.3732],[0.7489],[0.2511]
517,IL34_ligand_receptor_GP,1,1,1,1,['Il34'],['Csf1r'],[0.0333],[0.4861],[0.0641],[0.9359]
673,COMPLEX:LAMA5_LAMB1_LAMC1_ligand_receptor_GP,0,0,2,2,[],"['Itga6', 'Itgb1']",[],"[0.2562, 0.0487]",[],"[0.8402, 0.1598]"
35,CCL5_ligand_receptor_GP,1,1,1,1,['Ccl5'],['Tnfrsf4'],[0.8727],[0.1884],[0.8225],[0.1775]
989,JAM3_ligand_targetgenes_GP,1,1,1,1,['Jam3'],['Cdkn1a'],[-0.1258],[0.2371],[0.3466],[0.6534]
606,C6orf15_ligand_receptor_GP,0,0,1,1,[],['Ddr1'],[],[0.8009],[],[1.0]
1297,ICOSLG_ligand_targetgenes_GP,0,0,1,1,[],['Il10'],[],[0.4588],[],[1.0]
254,IL3_ligand_receptor_GP,1,1,2,2,['Il3'],"['Csf2rb', 'Il3ra']",[-0.0212],"[0.732, 0.1628]",[0.0232],"[0.7991, 0.1777]"
454,PRSS2_ligand_receptor_GP,1,1,1,1,['Prss2'],['F2rl3'],[0.0157],[0.6754],[0.0227],[0.9773]
501,LRFN5_ligand_receptor_GP,1,1,1,1,['Lrfn5'],['Ptprd'],[-0.1069],[0.3726],[0.223],[0.777]
422,ANGPTL2_ligand_receptor_GP,1,1,0,0,['Angptl2'],[],[0.3553],[],[1.0],[]
222,BMP4_ligand_receptor_GP,1,1,1,1,['Bmp4'],['Cfc1'],[0.7491],[0.8292],[0.4746],[0.5254]
4,KL_ligand_receptor_GP,1,1,1,1,['Kl'],['Fgfr4'],[0.027],[0.2971],[0.0834],[0.9166]
271,BMP3_ligand_receptor_GP,1,1,2,2,['Bmp3'],"['Acvr1b', 'Acvr2a']",[0.8086],"[0.0465, -0.0359]",[0.9075],"[0.0522, 0.0403]"
678,IL26_ligand_receptor_GP,0,0,2,2,[],"['Il10rb', 'Il20ra']",[],"[0.7413, 0.284]",[],"[0.723, 0.277]"
729,CHRD_ligand_receptor_GP,1,1,1,1,['Chrd'],['Bmpr2'],[0.7703],[0.1807],[0.81],[0.19]
842,CXCL2_ligand_targetgenes_GP,1,1,1,1,['Cxcl2'],['Timp3'],[0.0534],[0.5772],[0.0847],[0.9153]
182,CRH_ligand_receptor_GP,1,1,1,1,['Crh'],['Mc2r'],[0.0395],[0.3149],[0.1115],[0.8885]
400,HP_ligand_receptor_GP,1,1,1,1,['Hp'],['Asgr2'],[-0.0525],[0.5114],[0.093],[0.907]
679,IFNL1_ligand_receptor_GP,0,0,2,2,[],"['Ifnlr1', 'Il10rb']",[],"[0.6355, 0.0191]",[],"[0.9709, 0.0291]"
1026,AGRN_ligand_targetgenes_GP,1,1,1,1,['Agrn'],['Fos'],[0.4514],[-0.234],[0.6586],[0.3414]
713,SHANK2_ligand_receptor_GP,1,1,1,1,['Shank2'],['Adgrl2'],[0.3306],[0.4217],[0.4394],[0.5606]
1028,C3_ligand_targetgenes_GP,1,1,1,1,['C3'],['Il6'],[0.3464],[0.4857],[0.4163],[0.5837]
1274,SEMA5A_ligand_targetgenes_GP,1,1,0,0,['Sema5a'],[],[0.5942],[],[1.0],[]
1351,WISP3_ligand_targetgenes_GP,1,1,2,2,['Wisp3'],"['Wnt1', 'App']",[-0.0053],"[1.1718, -0.2184]",[0.0038],"[0.8397, 0.1565]"
175,IL6ST_ligand_receptor_GP,1,1,1,1,['Il6st'],['Epor'],[-0.3365],[0.595],[0.3613],[0.6387]
640,WNT7B_ligand_receptor_GP,1,1,1,1,['Wnt7b'],['Tmed5'],[1.0307],[0.11],[0.9035],[0.0965]
107,EPGN_ligand_receptor_GP,1,1,1,1,['Epgn'],['Erbb4'],[-0.135],[1.0506],[0.1139],[0.8861]
791,COMPLEX:EBI3_IL27_ligand_receptor_GP,0,0,2,2,[],"['Il6st', 'Il27ra']",[],"[0.3223, 0.0648]",[],"[0.8327, 0.1673]"
1316,INSL6_ligand_targetgenes_GP,1,1,0,0,['Insl6'],[],[0.2632],[],[1.0],[]
1250,NTNG1_ligand_targetgenes_GP,1,1,1,1,['Ntng1'],['Ptgs2'],[0.4934],[-0.1359],[0.784],[0.216]
638,MYL9_ligand_receptor_GP,1,1,1,1,['Myl9'],['Cd69'],[0.7116],[0.085],[0.8933],[0.1067]
418,LGALS3BP_ligand_receptor_GP,1,1,1,1,['Lgals3bp'],['Vangl1'],[0.0987],[0.3156],[0.2382],[0.7618]
63,PMCH_ligand_receptor_GP,1,1,0,0,['Pmch'],[],[0.3021],[],[1.0],[]
56,POMC_ligand_receptor_GP,1,1,2,2,['Pomc'],"['Mrap', 'Mc2r']",[-0.0674],"[0.886, -0.1859]",[0.0592],"[0.7777, 0.1631]"
1099,GAS6_ligand_targetgenes_GP,1,1,2,2,['Gas6'],"['Tnf', 'Il6']",[0.8936],"[0.4196, 0.2648]",[0.5663],"[0.2659, 0.1678]"
1284,TDGF1_ligand_targetgenes_GP,1,0,115,21,['Tdgf1'],"['Cldn4', 'Cldn6', 'Foxb1', 'Zeb2', 'Efna1', 'Gata3', 'Hoxa2', 'Rfx4', 'Crabp2', 'Fn1', 'Dusp6', 'Eno3', 'Slc2a1', 'Nuak2', 'Krt8', 'Foxa1', 'Cirbp', 'Slc29a1', 'Pfn1', 'Hoxa5', 'Ddx5', 'Tfap2c', 'Hdgf', 'Zfp36l2', 'Vgf', 'Vegfa', 'Tnfrsf12a', 'Tnc', 'Tm4sf1', 'Tgm2', 'Tfap2a', 'Tagln2', 'Stat3', 'St5', 'Sox2', 'Smad7', 'Smad6', 'Slc7a5', 'Slc38a2', 'Sgk1', 'Serpine1', 'S100a10', 'Runx1', 'Rgs3', 'Rassf5', 'Rarg', 'Rarb', 'Rara', 'Ptpn6', 'Pthlh', 'Ppm1a', 'Pou5f1', 'Pitx2', 'Pde4d', 'Odc1', 'Ntn1', 'Nr2f2', 'Nr1d1', 'Notch1', 'Nos3', 'Nav2', 'Myh9', 'Muc1', 'Mthfr', 'Mecom', 'Magi1', 'Lin28a', 'Lhx1', 'Lefty1', 'Lef1', 'Lamc2', 'Lama5', 'Klf6', 'Junb', 'Irx5', 'Ina', 'Id3', 'Id2', 'Id1', 'Hoxc6', 'Hoxc4', 'Hoxa9', 'Hoxa7', 'Hoxa10', 'Grhl3', 'Gata4', 'Gata2', 'Gadd45g', 'Gad2', 'Foxc1', 'Foxa2', 'F2rl1', 'Etv4', 'Ets2', 'Ets1', 'Egfr', 'Edn1', 'Dusp10', 'Dnmt3a', 'Dlc1', 'Dhrs3', 'Ctgf', 'Col18a1', 'Clic1', 'Cited2', 'Cdkn1a', 'Ccnd1', 'Btg2', 'Bdnf', 'Bcr', 'Axin2', 'Atf3', 'Ank3', 'Ahnak', 'Adm']",[0.0],"[0.2139, 0.1693, -0.1625, -0.0373, 0.0329, 0.0302, -0.0242, -0.0186, -0.015, 0.0147, 0.0127, 0.0097, -0.0021, -0.0015, 0.0002, 1e-04, 1e-04, -1e-04, -1e-04, -1e-04, -1e-04, 0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, -0.0, -0.0, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, -0.0, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, -0.0, 0.0, -0.0, 0.0, -0.0, -0.0, 0.0, -0.0, 0.0, -0.0, -0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, -0.0, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 0.0]",[0.0],"[0.2866, 0.2268, 0.2176, 0.05, 0.0441, 0.0404, 0.0325, 0.0249, 0.0201, 0.0198, 0.017, 0.0129, 0.0028, 0.002, 0.0003, 1e-04, 1e-04, 1e-04, 1e-04, 1e-04, 1e-04, 1e-04, 1e-04, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1400,CELSR1_ligand_targetgenes_GP,1,1,2,2,['Celsr1'],"['Greb1', 'Rara']",[0.6763],"[0.6035, 0.1949]",[0.4586],"[0.4093, 0.1321]"
210,VCL_ligand_receptor_GP,1,1,1,1,['Vcl'],['Alk'],[0.6783],[-0.003],[0.9956],[0.0044]
282,EFNA3_ligand_receptor_GP,1,1,1,1,['Efna3'],['Epha10'],[0.4288],[0.079],[0.8445],[0.1555]
1330,WNT8A_ligand_targetgenes_GP,1,1,0,0,['Wnt8a'],[],[0.9034],[],[1.0],[]
1013,LRRC4B_ligand_targetgenes_GP,1,1,0,0,['Lrrc4b'],[],[0.7436],[],[1.0],[]
590,TPO_ligand_receptor_GP,1,1,1,1,['Tpo'],['Mpl'],[-0.1787],[1.1094],[0.1387],[0.8613]
339,NTF4_ligand_receptor_GP,0,0,1,1,[],['Ntrk3'],[],[0.1443],[],[1.0]
764,NLGN3_ligand_receptor_GP,1,1,1,1,['Nlgn3'],['Nrxn1'],[0.383],[0.1428],[0.7284],[0.2716]
739,COMPLEX:INHA_INHBA_ligand_receptor_GP,0,0,1,1,[],['Acvr2a'],[],[0.2652],[],[1.0]
1175,F7_ligand_targetgenes_GP,1,1,1,1,['F7'],['Id1'],[0.157],[0.2082],[0.4299],[0.5701]
28,EFNB1_ligand_receptor_GP,1,1,1,1,['Efnb1'],['Mmp8'],[0.486],[0.0185],[0.9633],[0.0367]
489,CIRBP_ligand_receptor_GP,1,1,1,1,['Cirbp'],['Trem1'],[0.2354],[-0.0335],[0.8754],[0.1246]
642,SFRP4_ligand_receptor_GP,1,1,1,1,['Sfrp4'],['Wnt6'],[0.1587],[0.5803],[0.2147],[0.7853]
143,ANXA2_ligand_receptor_GP,1,1,1,1,['Anxa2'],['Robo4'],[0.8214],[0.5409],[0.603],[0.397]
672,COMPLEX:LAMA4_LAMB1_LAMC1_ligand_receptor_GP,0,0,2,2,[],"['Itga6', 'Itgb1']",[],"[0.3494, 0.05]",[],"[0.8749, 0.1251]"
1125,UTS2B_ligand_targetgenes_GP,1,1,2,2,['Uts2b'],"['Vcam1', 'Icam1']",[0.0257],"[0.8109, -0.2036]",[0.0247],"[0.7795, 0.1958]"
239,WNT3_ligand_receptor_GP,1,1,1,1,['Wnt3'],['Fzd4'],[0.5679],[-0.2477],[0.6963],[0.3037]
511,CD59_ligand_receptor_GP,0,0,1,1,[],['Stab1'],[],[0.8271],[],[1.0]
364,SPP1_ligand_receptor_GP,1,1,1,1,['Spp1'],['Ptger4'],[0.6384],[-0.1167],[0.8454],[0.1546]
163,SEMA3G_ligand_receptor_GP,1,1,2,2,['Sema3g'],"['Plxna4', 'Nrp2']",[0.11],"[0.4918, 0.1178]",[0.1529],"[0.6834, 0.1637]"
26,EFNB3_ligand_receptor_GP,1,1,1,1,['Efnb3'],['Synj1'],[0.5863],[-0.0932],[0.8629],[0.1371]
1121,PENK_ligand_targetgenes_GP,1,1,2,2,['Penk'],"['Calca', 'Nos1']",[0.1904],"[0.7797, -0.3467]",[0.1446],"[0.5921, 0.2633]"
136,S100A4_ligand_receptor_GP,1,1,1,1,['S100a4'],['Pglyrp1'],[-0.2953],[0.502],[0.3703],[0.6297]
267,FST_ligand_receptor_GP,1,1,1,1,['Fst'],['Bmpr2'],[0.6822],[-0.1],[0.8722],[0.1278]
61,SAA1_ligand_receptor_GP,1,1,1,1,['Saa1'],['Scarb1'],[0.605],[-0.2874],[0.6779],[0.3221]
1402,PCDH9_ligand_targetgenes_GP,1,1,0,0,['Pcdh9'],[],[0.2125],[],[1.0],[]
1539,Thromboxane A2_metabolite_enzyme_sensor_GP,1,1,1,1,['Tbxas1'],['Tbxa2r'],[-0.1747],[0.4952],[0.2608],[0.7392]
441,XCL1_ligand_receptor_GP,1,1,1,1,['Xcl1'],['Adgrv1'],[-0.0101],[0.7916],[0.0126],[0.9874]
1036,RSPO3_ligand_targetgenes_GP,1,1,0,0,['Rspo3'],[],[0.6941],[],[1.0],[]
698,OXT_ligand_receptor_GP,1,1,1,1,['Oxt'],['Avpr1a'],[0.1369],[0.4349],[0.2394],[0.7606]
1062,EDN2_ligand_targetgenes_GP,1,1,1,1,['Edn2'],['Il6'],[0.1166],[0.26],[0.3096],[0.6904]
801,CLEC4G_ligand_receptor_GP,1,1,1,1,['Clec4g'],['Lag3'],[0.0225],[0.6073],[0.0358],[0.9642]
1096,PROK2_ligand_targetgenes_GP,1,1,1,1,['Prok2'],['Il2'],[0.6029],[0.0513],[0.9216],[0.0784]
420,LUM_ligand_receptor_GP,1,1,1,1,['Lum'],['Itgb1'],[0.8115],[0.0214],[0.9743],[0.0257]
817,LMAN1_ligand_receptor_GP,1,1,1,1,['Lman1'],['Mcfd2'],[0.1596],[0.1368],[0.5386],[0.4614]
171,WNT5A_ligand_receptor_GP,1,1,1,1,['Wnt5a'],['Gnas'],[0.6125],[0.0254],[0.9602],[0.0398]
208,VTN_ligand_receptor_GP,1,1,1,1,['Vtn'],['Pi4kb'],[0.7031],[-0.01],[0.9859],[0.0141]
173,WNT6_ligand_receptor_GP,1,1,1,1,['Wnt6'],['Gnas'],[0.8663],[-0.018],[0.9796],[0.0204]
727,SLC6A8_ligand_receptor_GP,1,1,1,1,['Slc6a8'],['Lifr'],[0.5059],[0.3063],[0.6229],[0.3771]
1344,TNFRSF11B_ligand_targetgenes_GP,1,1,0,0,['Tnfrsf11b'],[],[0.5359],[],[1.0],[]
785,GUCA1B_ligand_receptor_GP,1,1,1,1,['Guca1b'],['Gucy2f'],[-0.1354],[0.3488],[0.2797],[0.7203]
1000,CADM1_ligand_targetgenes_GP,1,1,161,25,['Cadm1'],"['Sox2', 'Cnn2', 'Hapln1', 'Sfrp2', 'Tfpi', 'Twist1', 'Hesx1', 'Acot7', 'Capn6', 'Rbpms', 'Mkrn1', 'Gart', 'Oat', 'Dhfr', 'Npm1', 'Ptges3', 'Pnp', 'Nid2', 'Mif', 'Glo1', 'Rarg', 'Kdelr3', 'Id3', 'Ddx21', 'Cadm1', 'Wisp1', 'Vsnl1', 'Vipr2', 'Vegfa', 'Ube2l3', 'Ube2f', 'Tshb', 'Tnnt2', 'Tnfsf10', 'Tmem176b', 'Tgfb2', 'Tes', 'Tenm3', 'Tagln', 'Taf9', 'Svil', 'Stk39', 'Stbd1', 'Slc7a5', 'Slc39a8', 'Slc2a1', 'Slc22a2', 'Slc1a2', 'Sdhc', 'Scg2', 'Scarb1', 'Rspo1', 'Rgs4', 'Retn', 'Ramp3', 'Pthlh', 'Prss23', 'Pptc7', 'Ppp3cb', 'Ppm1b', 'Ppargc1a', 'Popdc3', 'Polr2i', 'Pklr', 'Pgrmc2', 'Pecam1', 'Pax3', 'Pam', 'Npr1', 'Nnat', 'Ncf2', 'Mtnr1a', 'Mmp13', 'Mc2r', 'Mas1', 'Mafb', 'Lif', 'Lcp2', 'Itpk1', 'Itpa', 'Itgb3', 'Itga5', 'Il5ra', 'Il5', 'Il22', 'Il17a', 'Ifng', 'Hsp90b1', 'Hsd11b1', 'Hao2', 'Hand2', 'Hand1', 'Gucy1b3', 'Guca2a', 'Grin2c', 'Gria3', 'Gnas', 'Gjb5', 'Gata3', 'Gap43', 'Gamt', 'Galk1', 'Frzb', 'Foxf2', 'Foxa1', 'Flt4', 'Fgf5', 'Fgf12', 'Fabp7', 'Ednrb', 'Dsc1', 'Dlx2', 'Dio1', 'Dhcr24', 'Ddx4', 'Ddx25', 'Cxcr2', 'Cxcl3', 'Cox7a1', 'Col19a1', 'Cnp', 'Ckm', 'Cfp', 'Cdx1', 'Cdh9', 'Cd9', 'Cd5l', 'Cd40', 'Ccr9', 'Ccr6', 'Ccr2', 'Cckar', 'Casp8', 'Calcrl', 'Brs3', 'Bmp5', 'Bmp2k', 'Bmp10', 'Blm', 'Bdnf', 'Bag6', 'Avpr1a', 'Atrx', 'Art3', 'Arap3', 'Apoc4', 'Apob', 'Anxa1', 'Angptl2', 'Angpt2', 'Angpt1', 'Ang', 'Aldh1a3', 'Alcam', 'Ahcyl1', 'Adra2c', 'Adra1a', 'Adcyap1', 'Adcy3', 'Adam12', 'Acsm3']",[-0.0005],"[-0.1878, 0.1741, 0.1228, -0.1177, 0.1134, 0.1013, -0.0984, -0.0689, 0.0453, 0.0452, -0.0395, -0.011, 0.0099, -0.009, -0.0056, -0.0047, -0.0026, 0.0011, -0.0008, -0.0003, 1e-04, 1e-04, -1e-04, -1e-04, -1e-04, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 0.0, -0.0, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 0.0, -0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, -0.0, 0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 0.0, -0.0, 0.0, -0.0, -0.0, -0.0, 0.0, -0.0, -0.0, -0.0, -0.0, 0.0, -0.0, 0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, -0.0, 0.0, 0.0, 0.0, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, -0.0, -0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, -0.0, -0.0, 0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0, -0.0, 0.0, 0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, -0.0, 0.0, -0.0, -0.0, -0.0, -0.0, 0.0, -0.0, -0.0]",[0.0004],"[0.1616, 0.1498, 0.1057, 0.1013, 0.0976, 0.0871, 0.0847, 0.0593, 0.039, 0.0389, 0.034, 0.0094, 0.0085, 0.0077, 0.0048, 0.004, 0.0022, 0.001, 0.0007, 0.0003, 1e-04, 0.0, 1e-04, 1e-04, 1e-04, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
426,FNDC5_ligand_receptor_GP,1,1,1,1,['Fndc5'],['Itgav'],[0.4649],[0.1214],[0.793],[0.207]
