,gp_name,n_source_genes,n_non_zero_source_genes,n_target_genes,n_non_zero_target_genes,gp_source_genes,gp_target_genes,gp_source_genes_weights_sign_corrected,gp_target_genes_weights_sign_corrected,gp_source_genes_importances,gp_target_genes_importances
1087,OSTN_ligand_targetgenes_GP,1,0,236,48,['Ostn'],"['Tcf15', 'Hspb2', 'Otx2', 'Hesx1', 'Hoxa1', 'Ebf1', 'Hoxa5', 'Hoxb1', 'Hoxb4', 'Hoxa2', 'Gata6', 'Meis2', 'Ddah1', 'Osr1', 'Selenop', 'Lmo4', 'Dusp6', 'Rbpms', 'Ptch1', 'Nr2f1', 'Cadm1', 'Fstl1', 'Slc29a1', 'Stard10', 'Lpl', 'Mdk', 'Ntn1', 'Cyr61', 'Pitx2', 'Mcm7', 'Cited2', 'Vcan', 'Bmp2', 'Dll1', 'Id3', 'Ppp1cb', 'Fn1', 'Slc2a1', 'Zeb2', 'Gnas', 'Ddx5', 'Trim63', 'Hoxb8', 'Bin1', 'Ptpn1', 'Sh3bp5', 'Irs4', 'Gfi1b', 'Zbtb20', 'Wnt2b', 'Wfikkn2', 'Vgf', 'Ube2h', 'Txndc12', 'Tspan4', 'Tnfsf10', 'Tnfrsf1a', 'Thra', 'Tgfb3', 'Tet2', 'Tek', 'Tbx4', 'Tbx3', 'Stat3', 'Stab2', 'St5', 'Sp8', 'Sox2', 'Sorl1', 'Socs2', 'Smim22', 'Slc6a12', 'Slc3a2', 'Slc38a3', 'Slc38a2', 'Sgk1', 'Sesn3', 'Sema6d', 'Sema4b', 'Sell', 'Sdk2', 'Sardh', 'Rxra', 'Runx1', 'Rora', 'Rdh8', 'Rasd1', 'Rara', 'Ptprf', 'Ptprd', 'Psen1', 'Prl', 'Prex2', 'Ppm1b', 'Ppargc1a', 'Pou3f2', 'Pmch', 'Plxnc1', 'Pln', 'Plg', 'Pik3ip1', 'Phox2b', 'Pde4d', 'Pcdh1', 'Pak1', 'Ostn', 'Osgin1', 'Nxph1', 'Ntsr2', 'Ntrk3', 'Nrp2', 'Nrg1', 'Nr1d1', 'Nr0b2', 'Npy', 'Npvf', 'Nppb', 'Nppa', 'Notch1', 'Nos3', 'Nmnat2', 'Nfib', 'Nfatc1', 'Ndrg1', 'Nav2', 'Mycn', 'Mstn', 'Mst1', 'Msmp', 'Msmb', 'Mmp13', 'Mgll', 'Met', 'Mat1a', 'Map2k6', 'Lpp', 'Lifr', 'Lhx5', 'Lhx1', 'Lgi1', 'Lef1', 'Lamc2', 'Lag3', 'Kmt2e', 'Klf6', 'Klf2', 'Kcnj5', 'Kalrn', 'Junb', 'Jag1', 'Itgb8', 'Irx4', 'Inhba', 'Il7r', 'Il6st', 'Il12rb1', 'Igsf1', 'Ifnk', 'Id2', 'Id1', 'Icam5', 'Hoxc8', 'Hoxc6', 'Hoxc5', 'Hoxc4', 'Hoxa11', 'Hoxa10', 'Hmox1', 'Hlx', 'Hhex', 'Grhl3', 'Grb7', 'Grap2', 'Gprc5c', 'Gdf15', 'Gabarap', 'Fst', 'Foxg1', 'Flrt3', 'Fli1', 'Fgf9', 'Fgf14', 'Fgf12', 'Fgf10', 'Fbxo32', 'Fbp2', 'Fabp1', 'F10', 'Etv5', 'Esr1', 'Ermn', 'Enpp6', 'Egfr', 'Efna1', 'Efemp1', 'Edn1', 'Dusp4', 'Dusp16', 'Dusp14', 'Dusp1', 'Dpyd', 'Dnajc6', 'Dhrs3', 'Dgat2', 'Ddx17', 'Cyp24a1', 'Ctgf', 'Csrp3', 'Cpn1', 'Clstn1', 'Chd2', 'Chd1', 'Cdx2', 'Cdkn1c', 'Cdkn1a', 'Cd28', 'Ccnd2', 'Ccnd1', 'Cacna1d', 'Bdnf', 'Axin2', 'Atf3', 'Aspg', 'Asb2', 'Art3', 'Ar', 'Apoc3', 'Apoa5', 'Apoa2', 'Angpt2', 'Ahcy', 'Agxt', 'Agrp', 'Adk', 'Adipoq', 'Acaca']",[-0.0],"[0.1917, -0.179, -0.0796, -0.0765, 0.0763, 0.0593, 0.0553, 0.0441, 0.0433, 0.0411, -0.0332, 0.0324, -0.0264, 0.0248, 0.0241, 0.0204, 0.018, -0.0167, 0.0158, 0.015, 0.015, 0.0144, -0.0122, -0.009, -0.008, 0.0063, 0.006, 0.0057, -0.0045, 0.0034, 0.0034, 0.0031, -0.0028, 0.0025, -0.0024, 0.0022, 0.002, -0.0016, 0.0011, 0.0011, 0.0007, -0.0006, 0.0002, 0.0002, 1e-04, 1e-04, -1e-04, -1e-04, -0.0, 0.0, -0.0, 0.0, -0.0, -0.0, -0.0, -0.0, 0.0, -0.0, -0.0, 0.0, -0.0, 0.0, -0.0, -0.0, 0.0, -0.0, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0, -0.0, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, -0.0, -0.0, 0.0, -0.0, -0.0, 0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 0.0, -0.0, 0.0, -0.0, -0.0, 0.0, -0.0, 0.0, 0.0, 0.0, -0.0, 0.0, -0.0, -0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, -0.0, -0.0, -0.0, 0.0, 0.0, -0.0, 0.0, -0.0, -0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 0.0, -0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0, -0.0, 0.0, 0.0, -0.0, -0.0, -0.0, 0.0, -0.0, -0.0, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, -0.0, -0.0, -0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, -0.0, -0.0, -0.0, 0.0, -0.0, 0.0, -0.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0]",[0.0],"[0.1619, 0.1511, 0.0672, 0.0646, 0.0644, 0.0501, 0.0467, 0.0372, 0.0366, 0.0347, 0.028, 0.0274, 0.0223, 0.021, 0.0204, 0.0172, 0.0152, 0.0141, 0.0133, 0.0127, 0.0127, 0.0121, 0.0103, 0.0076, 0.0067, 0.0053, 0.0051, 0.0048, 0.0038, 0.0029, 0.0029, 0.0026, 0.0023, 0.0021, 0.002, 0.0019, 0.0017, 0.0013, 0.0009, 0.0009, 0.0006, 0.0005, 1e-04, 1e-04, 1e-04, 0.0, 1e-04, 1e-04, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1325,WNT10B_ligand_targetgenes_GP,1,1,1,1,['Wnt10b'],['Ctgf'],[-0.1255],[0.4646],[0.2127],[0.7873]
321,NRG2_ligand_receptor_GP,1,1,0,0,['Nrg2'],[],[0.348],[],[1.0],[]
780,OSTN_ligand_receptor_GP,1,1,1,1,['Ostn'],['Npr3'],[-0.0098],[0.9357],[0.0104],[0.9896]
994,ICAM3_ligand_targetgenes_GP,0,0,3,3,[],"['Fhl2', 'Rara', 'Cdkn1a']",[],"[0.8245, 0.1945, 0.1314]",[],"[0.7167, 0.1691, 0.1142]"
758,DSC2_ligand_receptor_GP,1,1,1,1,['Dsc2'],['Dsg3'],[0.9538],[-0.0311],[0.9685],[0.0315]
1125,UTS2B_ligand_targetgenes_GP,1,1,2,2,['Uts2b'],"['Vcam1', 'Icam1']",[0.0257],"[0.8109, -0.2036]",[0.0247],"[0.7795, 0.1958]"
1019,RELN_ligand_targetgenes_GP,1,1,1,1,['Reln'],['Fabp7'],[0.1552],[0.6959],[0.1823],[0.8177]
1272,SEMA3E_ligand_targetgenes_GP,1,1,1,1,['Sema3e'],['Vegfa'],[0.6156],[-0.311],[0.6644],[0.3356]
373,MDK_ligand_receptor_GP,1,1,1,1,['Mdk'],['Tspan1'],[0.0279],[1.1018],[0.0247],[0.9753]
1172,EFNA4_ligand_targetgenes_GP,1,1,1,1,['Efna4'],['Cdkn1a'],[0.5143],[0.0316],[0.9421],[0.0579]
842,CXCL2_ligand_targetgenes_GP,1,1,1,1,['Cxcl2'],['Timp3'],[0.0534],[0.5772],[0.0847],[0.9153]
679,IFNL1_ligand_receptor_GP,0,0,2,2,[],"['Ifnlr1', 'Il10rb']",[],"[0.6355, 0.0191]",[],"[0.9709, 0.0291]"
642,SFRP4_ligand_receptor_GP,1,1,1,1,['Sfrp4'],['Wnt6'],[0.1587],[0.5803],[0.2147],[0.7853]
85,NRG3_ligand_receptor_GP,1,1,2,2,['Nrg3'],"['Erbb2', 'Erbb4']",[0.3304],"[0.1232, 0.0197]",[0.698],"[0.2603, 0.0417]"
518,ADGRE5_ligand_receptor_GP,1,1,1,1,['Adgre5'],['Cd55'],[0.6608],[1.1472],[0.3655],[0.6345]
382,HPX_ligand_receptor_GP,1,1,1,1,['Hpx'],['Hmox1'],[-0.4621],[0.5785],[0.444],[0.556]
1271,SEMA3B_ligand_targetgenes_GP,1,1,1,1,['Sema3b'],['Vegfa'],[0.9855],[0.6527],[0.6016],[0.3984]
673,COMPLEX:LAMA5_LAMB1_LAMC1_ligand_receptor_GP,0,0,2,2,[],"['Itga6', 'Itgb1']",[],"[0.2562, 0.0487]",[],"[0.8402, 0.1598]"
254,IL3_ligand_receptor_GP,1,1,2,2,['Il3'],"['Csf2rb', 'Il3ra']",[-0.0212],"[0.732, 0.1628]",[0.0232],"[0.7991, 0.1777]"
663,PROK2_ligand_receptor_GP,1,1,1,1,['Prok2'],['Prokr2'],[0.4695],[-0.2028],[0.6983],[0.3017]
450,ANOS1_ligand_receptor_GP,0,0,1,1,[],['Fgfr1'],[],[0.2203],[],[1.0]
755,CRTAM_ligand_receptor_GP,1,1,1,1,['Crtam'],['Ildr2'],[-0.1858],[1.0353],[0.1521],[0.8479]
585,CLDN14_ligand_receptor_GP,1,1,1,1,['Cldn14'],['Cldn16'],[0.5024],[0.2794],[0.6426],[0.3574]
55,CXCL13_ligand_receptor_GP,1,1,1,1,['Cxcl13'],['Oprd1'],[0.6024],[-0.4904],[0.5512],[0.4488]
693,IGFBP7_ligand_receptor_GP,1,1,0,0,['Igfbp7'],[],[0.6813],[],[1.0],[]
274,LEFTY2_ligand_receptor_GP,1,1,1,1,['Lefty2'],['Acvr1b'],[0.3174],[0.1611],[0.6633],[0.3367]
481,NTN4_ligand_receptor_GP,1,1,1,1,['Ntn4'],['Unc5a'],[0.1326],[0.4521],[0.2268],[0.7732]
6,TP53_ligand_receptor_GP,0,0,1,1,[],['Thbs1'],[],[0.9258],[],[1.0]
231,WNT8B_ligand_receptor_GP,1,1,1,1,['Wnt8b'],['Fzd4'],[0.8112],[-0.2992],[0.7306],[0.2694]
364,SPP1_ligand_receptor_GP,1,1,1,1,['Spp1'],['Ptger4'],[0.6384],[-0.1167],[0.8454],[0.1546]
734,CP_ligand_receptor_GP,1,1,1,1,['Cp'],['Smo'],[0.6813],[0.0198],[0.9718],[0.0282]
1250,NTNG1_ligand_targetgenes_GP,1,1,1,1,['Ntng1'],['Ptgs2'],[0.4934],[-0.1359],[0.784],[0.216]
523,CCN3_ligand_receptor_GP,0,0,1,1,[],['Notch1'],[],[0.8507],[],[1.0]
419,MIA_ligand_receptor_GP,1,1,1,1,['Mia'],['Cdh19'],[0.0417],[0.8969],[0.0444],[0.9556]
641,SFRP5_ligand_receptor_GP,1,1,1,1,['Sfrp5'],['Wnt6'],[0.7094],[-0.0372],[0.9502],[0.0498]
10,GNRH1_ligand_receptor_GP,1,1,0,0,['Gnrh1'],[],[0.2447],[],[1.0],[]
791,COMPLEX:EBI3_IL27_ligand_receptor_GP,0,0,2,2,[],"['Il6st', 'Il27ra']",[],"[0.3223, 0.0648]",[],"[0.8327, 0.1673]"
447,AGRP_ligand_receptor_GP,1,1,1,1,['Agrp'],['Atrn'],[0.2766],[0.0259],[0.9143],[0.0857]
477,CD58_ligand_receptor_GP,0,0,1,1,[],['Cd2'],[],[0.5899],[],[1.0]
1230,JAG2_ligand_targetgenes_GP,1,1,0,0,['Jag2'],[],[0.628],[],[1.0],[]
135,FGF16_ligand_receptor_GP,1,1,1,1,['Fgf16'],['Fgfr4'],[0.747],[-0.531],[0.5845],[0.4155]
339,NTF4_ligand_receptor_GP,0,0,1,1,[],['Ntrk3'],[],[0.1443],[],[1.0]
665,HHIP_ligand_receptor_GP,1,1,2,2,['Hhip'],"['Ptch2', 'Smo']",[0.5139],"[0.304, 0.2122]",[0.4989],"[0.2951, 0.206]"
596,GPHA2_ligand_receptor_GP,1,1,1,1,['Gpha2'],['Epha6'],[0.2074],[-0.125],[0.6239],[0.3761]
51,CXCL2_ligand_receptor_GP,1,1,1,1,['Cxcl2'],['Adra2a'],[0.2989],[-0.1142],[0.7236],[0.2764]
1,EPOR_ligand_receptor_GP,1,1,1,1,['Epor'],['Stat3'],[0.8471],[0.6277],[0.5744],[0.4256]
178,CALCA_ligand_receptor_GP,1,1,2,2,['Calca'],"['Calcrl', 'Ramp3']",[0.803],"[-0.2332, 0.2254]",[0.6365],"[0.1848, 0.1787]"
604,DKK3_ligand_receptor_GP,1,1,1,1,['Dkk3'],['Kremen1'],[0.9408],[0.56],[0.6269],[0.3731]
902,VEGFD_ligand_targetgenes_GP,1,1,2,2,['Vegfd'],"['Cdkn1a', 'Il18']",[0.7443],"[-0.1241, 0.073]",[0.7906],"[0.1318, 0.0776]"
1336,TG_ligand_targetgenes_GP,1,1,1,1,['Tg'],['Cdkn1a'],[-0.1074],[0.2817],[0.276],[0.724]
841,CXCL1_ligand_targetgenes_GP,1,1,2,2,['Cxcl1'],"['Col1a1', 'Hmox1']",[-0.0155],"[0.8566, 0.017]",[0.0174],"[0.9635, 0.0191]"
349,IL21_ligand_receptor_GP,1,1,2,2,['Il21'],"['Il2rg', 'Il21r']",[0.0043],"[0.8543, 0.2034]",[0.004],"[0.8044, 0.1916]"
1344,TNFRSF11B_ligand_targetgenes_GP,1,1,0,0,['Tnfrsf11b'],[],[0.5359],[],[1.0],[]
689,CD160_ligand_receptor_GP,1,1,1,1,['Cd160'],['Tnfrsf14'],[0.4405],[-0.0072],[0.9839],[0.0161]
88,NRG4_ligand_receptor_GP,1,1,2,2,['Nrg4'],"['Erbb4', 'Erbb2']",[-0.2582],"[0.575, 0.1488]",[0.2629],"[0.5856, 0.1515]"
103,FGF6_ligand_receptor_GP,1,1,1,1,['Fgf6'],['Cdh11'],[-0.1488],[0.6914],[0.1771],[0.8229]
979,NECTIN1_ligand_targetgenes_GP,1,1,1,1,['Nectin1'],['Il12b'],[0.3237],[0.0032],[0.9901],[0.0099]
1280,SERPING1_ligand_targetgenes_GP,1,1,0,0,['Serping1'],[],[0.3754],[],[1.0],[]
1420,CELSR3_ligand_targetgenes_GP,1,1,0,0,['Celsr3'],[],[0.29],[],[1.0],[]
1386,PCDH1_ligand_targetgenes_GP,1,1,1,1,['Pcdh1'],['Cdkn1a'],[0.5439],[0.0168],[0.9701],[0.0299]
555,MFAP2_ligand_receptor_GP,1,1,1,1,['Mfap2'],['Notch1'],[0.3404],[0.0984],[0.7758],[0.2242]
553,JAG2_ligand_receptor_GP,1,1,1,1,['Jag2'],['Notch3'],[0.4821],[-0.2388],[0.6688],[0.3312]
1026,AGRN_ligand_targetgenes_GP,1,1,1,1,['Agrn'],['Fos'],[0.4514],[-0.234],[0.6586],[0.3414]
677,GC_ligand_receptor_GP,1,1,1,1,['Gc'],['Lrp2'],[0.0273],[0.7528],[0.035],[0.965]
820,IZUMO1_ligand_receptor_GP,1,1,1,1,['Izumo1'],['Izumo1r'],[-0.0147],[0.8979],[0.0161],[0.9839]
292,CSF1_ligand_receptor_GP,1,1,1,1,['Csf1'],['Celsr3'],[0.4723],[0.1991],[0.7034],[0.2966]
27,EFNB2_ligand_receptor_GP,1,1,0,0,['Efnb2'],[],[0.4429],[],[1.0],[]
164,FSTL5_ligand_receptor_GP,1,1,1,1,['Fstl5'],['Sdk2'],[-0.0152],[0.8503],[0.0176],[0.9824]
136,S100A4_ligand_receptor_GP,1,1,1,1,['S100a4'],['Pglyrp1'],[-0.2953],[0.502],[0.3703],[0.6297]
123,FGF12_ligand_receptor_GP,1,1,1,1,['Fgf12'],['Scn11a'],[0.4805],[-0.1795],[0.728],[0.272]
976,NRXN3_ligand_targetgenes_GP,1,1,0,0,['Nrxn3'],[],[0.1848],[],[1.0],[]
355,OCLN_ligand_receptor_GP,1,1,1,1,['Ocln'],['Tgfbr1'],[0.6016],[-0.1061],[0.8501],[0.1499]
530,PIK3IP1_ligand_receptor_GP,1,1,2,2,['Pik3ip1'],"['Pik3r1', 'Pik3ca']",[0.2907],"[0.1672, 0.0537]",[0.5682],"[0.3269, 0.1049]"
1383,DSG2_ligand_targetgenes_GP,1,1,0,0,['Dsg2'],[],[1.1726],[],[1.0],[]
614,ALCAM_ligand_receptor_GP,1,1,1,1,['Alcam'],['Chl1'],[0.9032],[0.1893],[0.8267],[0.1733]
649,RSPO4_ligand_receptor_GP,1,1,2,2,['Rspo4'],"['Lgr5', 'Lrp6']",[-0.1351],"[0.7022, 0.1337]",[0.1392],"[0.7231, 0.1377]"
315,IL11RA_ligand_receptor_GP,0,0,1,1,[],['Cd40'],[],[1.294],[],[1.0]
317,TNFSF10_ligand_receptor_GP,1,1,1,1,['Tnfsf10'],['Tnfrsf11b'],[0.1389],[0.3546],[0.2815],[0.7185]
329,LAMA5_ligand_receptor_GP,1,1,1,1,['Lama5'],['Sv2c'],[0.6717],[-0.245],[0.7328],[0.2672]
491,S100P_ligand_receptor_GP,0,0,1,1,[],['Ddah2'],[],[0.2326],[],[1.0]
126,TNC_ligand_receptor_GP,1,1,1,1,['Tnc'],['Ptprb'],[0.936],[-0.3553],[0.7248],[0.2752]
468,GAS6_ligand_receptor_GP,1,1,1,1,['Gas6'],['Mertk'],[0.7774],[-0.2015],[0.7941],[0.2059]
1400,CELSR1_ligand_targetgenes_GP,1,1,2,2,['Celsr1'],"['Greb1', 'Rara']",[0.6763],"[0.6035, 0.1949]",[0.4586],"[0.4093, 0.1321]"
242,DKK2_ligand_receptor_GP,1,1,1,1,['Dkk2'],['Kremen1'],[0.9129],[-0.0484],[0.9496],[0.0504]
392,ANGPTL3_ligand_receptor_GP,1,1,1,1,['Angptl3'],['Itgav'],[-0.0008],[0.365],[0.0021],[0.9979]
153,ADIPOQ_ligand_receptor_GP,1,1,1,1,['Adipoq'],['Wif1'],[0.0179],[0.4983],[0.0346],[0.9654]
351,IL11_ligand_receptor_GP,1,1,1,1,['Il11'],['Il6st'],[0.2028],[0.2638],[0.4347],[0.5653]
1242,NID1_ligand_targetgenes_GP,1,1,1,1,['Nid1'],['Hes5'],[-0.5536],[0.8903],[0.3834],[0.6166]
1327,WNT8B_ligand_targetgenes_GP,1,1,0,0,['Wnt8b'],[],[0.7605],[],[1.0],[]
100,VEGFB_ligand_receptor_GP,1,1,1,1,['Vegfb'],['Stradb'],[-0.2619],[0.2931],[0.472],[0.528]
