,gp_name,n_source_genes,n_non_zero_source_genes,n_target_genes,n_non_zero_target_genes,gp_source_genes,gp_target_genes,gp_source_genes_weights_sign_corrected,gp_target_genes_weights_sign_corrected,gp_source_genes_importances,gp_target_genes_importances
1508,Adenosine triphosphate_metabolite_enzyme_sensor_GP,404,81,13,0,"['Ckb', 'Ak1', 'Prps1', 'Pfkp', 'Polr2h', 'Mcm6', 'Mcm7', 'Ddx21', 'Polr1c', 'Ddx18', 'Tk1', 'Mcm5', 'Mcm3', 'Mcm4', 'Ddx27', 'Paics', 'Ruvbl2', 'Polr2f', 'G3bp1', 'Gart', 'Gmps', 'Mat2a', 'Ruvbl1', 'Lig1', 'Chd1', 'Ctps', 'Pfkl', 'Gtf2f2', 'Ola1', 'Dtymk', 'Ddx24', 'Polr1d', 'Ddx56', 'Ddx1', 'Mcm2', 'Polr1e', 'Ddx39b', 'Nme1', 'Guk1', 'Trnt1', 'Ube2j2', 'Eif4a1', 'Polr3k', 'Ddx47', 'Dhx15', 'Glul', 'Cdc34', 'Nadk', 'Eif4a3', 'Polr2d', 'Ube2n', 'Ube2e1', 'Ak2', 'Ube2i', 'Ube2d3', 'Ddx5', 'Ddx46', 'Ddx52', 'Polr3h', 'Pgk1', 'Asns', 'Katna1', 'Ube2e3', 'Ddx3x', 'Ube2k', 'Chd4', 'Ube2l3', 'Polr2j', 'Ddx25', 'Acly', 'Ddx41', 'Polr2e', 'Nme2', 'Ube2d2a', 'Ube2m', 'Polr2k', 'Polr2i', 'Nudt2', 'Mthfd1', 'Aldh18a1', 'Hk1', 'Yars2', 'Ube2c', 'Polr2l', 'Mov10l1', 'Atad1', 'Acsm4', 'Acsl1', 'Ythdc2', 'Xylb', 'Wrn', 'Wars2', 'Vps4b', 'Vps4a', 'Vcp', 'Vars2', 'Uckl1', 'Uck2', 'Uck1', 'Ube2z', 'Ube2w', 'Ube2u', 'Ube2t', 'Ube2s', 'Ube2r2', 'Ube2ql1', 'Ube2q2', 'Ube2q1', 'Ube2o', 'Ube2l6', 'Ube2j1', 'Ube2h', 'Ube2g2', 'Ube2g1', 'Ube2f', 'Ube2e2', 'Ube2dnl2', 'Ube2dnl1', 'Ube2d2b', 'Ube2d1', 'Ube2b', 'Ube2a', 'Tut1', 'Ttl', 'Trim25', 'Tpk1', 'Tk2', 'Thg1l', 'Tdrd9', 'Tars2', 'Taf9', 'Supv3l1', 'Suclg1', 'Sucla2', 'Sphk2', 'Sphk1', 'Spast', 'Snrnp200', 'Smarcad1', 'Slc27a5', 'Slc27a2', 'Shpk', 'Sephs2', 'Sephs1', 'Sars2', 'Rtel1', 'Rtca', 'Rimklb', 'Rimkla', 'Rfk', 'Recql5', 'Recql4', 'Recql', 'Rbks', 'Rars2', 'Rad54l2', 'Qrsl1', 'Prps2', 'Prps1l3', 'Prps1l1', 'Ppip5k2', 'Ppip5k1', 'Ppcs', 'Polr3gl', 'Polr3g', 'Polr3f', 'Polr3e', 'Polr3d', 'Polr3c', 'Polr3b', 'Polr3a', 'Polr2g', 'Polr2c', 'Polr2b', 'Polr2a', 'Polr1b', 'Polr1a', 'Pnkp', 'Pmvk', 'Pkm', 'Pklr', 'Pif1', 'Pgk2', 'Pfkm', 'Pfkfb4', 'Pfkfb3', 'Pfkfb2', 'Pfkfb1', 'Pfas', 'Pdxk', 'Pcx', 'Pccb', 'Pcca', 'Pars2', 'Papss2', 'Papss1', 'Papolg', 'Papolb', 'Papola', 'Pank4', 'Pank3', 'Pank2', 'Pank1', 'Oplah', 'Ntpcr', 'Nsf', 'Nmrk2', 'Nmrk1', 'Nmnat3', 'Nmnat2', 'Nmnat1', 'Nme7', 'Nme6', 'Nme5', 'Nme4', 'Nme3', 'Nav2', 'Nars2', 'Nagk', 'Nadsyn1', 'Mvk', 'Mvd', 'Mtpap', 'Mthfs', 'Mthfd1l', 'Mov10', 'Mocs3', 'Mmab', 'Mcm9', 'Mcm8', 'Mccc2', 'Mccc1', 'Mat2b', 'Mat1a', 'Mars2', 'Lig4', 'Lig3', 'Lars2', 'Khk', 'Katnal2', 'Katnal1', 'Itpkc', 'Itpkb', 'Itpka', 'Itpk1', 'Ippk', 'Ipmk', 'Ino80', 'Ighmbp2', 'Ifih1', 'Idnk', 'Iars2', 'Hlcs', 'Hkdc1', 'Hk3', 'Hk2', 'Hibch', 'Hfm1', 'Helq', 'Helb', 'Hars2', 'Gykl1', 'Gss', 'Gphn', 'Gne', 'Glyctk', 'Gk5', 'Gk2', 'Gk', 'Gclc', 'Gck', 'Gatc', 'Galk2', 'Galk1', 'Fpgs', 'Flad1', 'Fignl1', 'Ficd', 'Farsb', 'Farsa', 'Fars2', 'Fancm', 'Fam20b', 'Etnk2', 'Etnk1', 'Ercc6l', 'Ercc3', 'Ercc2', 'Entpd8', 'Entpd3', 'Entpd2', 'Entpd1', 'Eif4a2', 'Ears2', 'E330021D16Rik', 'Dqx1', 'Dna2', 'Dhx9', 'Dhx8', 'Dhx58', 'Dhx57', 'Dhx40', 'Dhx38', 'Dhx37', 'Dhx36', 'Dhx35', 'Dhx34', 'Dhx33', 'Dhx32', 'Dhx30', 'Dhx29', 'Dhx16', 'Dguok', 'Ddx60', 'Ddx6', 'Ddx59', 'Ddx58', 'Ddx55', 'Ddx54', 'Ddx51', 'Ddx50', 'Ddx49', 'Ddx43', 'Ddx42', 'Ddx4', 'Ddx3y', 'Ddx31', 'Ddx28', 'Ddx23', 'Ddx20', 'Ddx19b', 'Ddx19a', 'Ddx17', 'Ddx11', 'Ddx10', 'Dck', 'Dars2', 'D1Pas1', 'Ctps2', 'Cps1', 'Coasy', 'Cmpk2', 'Cmpk1', 'Ckmt2', 'Ckmt1', 'Ckm', 'Chkb', 'Chka', 'Chd9', 'Chd8', 'Chd7', 'Chd6', 'Chd5', 'Chd3', 'Chd2', 'Chd1l', 'Cftr', 'Cars2', 'Carns1', 'Cad', 'Brip1', 'Blm', 'Atrx', 'Atp13a5', 'Atp13a4', 'Atp13a3', 'Atp13a2', 'Atp13a1', 'Atad2', 'Ass1', 'Ascc3', 'Aldh7a1', 'Ak8', 'Ak7', 'Ak5', 'Ak4', 'Adk', 'Adcy9', 'Adcy8', 'Adcy7', 'Adcy6', 'Adcy5', 'Adcy4', 'Adcy3', 'Adcy2', 'Adcy10', 'Adcy1', 'Acss3', 'Acss2', 'Acss1', 'Acsm5', 'Acsm3', 'Acsm2', 'Acsm1', 'Acsl6', 'Acsl5', 'Acsl4', 'Acsl3', 'Acsbg2', 'Acsbg1', 'Acacb', 'Acaca', 'Aars2', 'Aacs']","['P2ry6', 'P2ry4', 'P2ry2', 'P2ry13', 'P2ry12', 'P2ry1', 'P2rx7', 'P2rx6', 'P2rx5', 'P2rx4', 'P2rx3', 'P2rx2', 'P2rx1']","[-0.1006, -0.0871, 0.0463, -0.0243, 0.0224, 0.0224, 0.0222, 0.0221, 0.0207, 0.0186, 0.0175, 0.017, 0.0165, 0.0159, 0.0159, 0.0152, 0.0149, 0.0141, 0.0139, 0.0138, 0.0133, 0.0131, 0.0124, 0.0122, 0.0116, 0.0112, 0.0108, 0.0104, 0.0101, 0.0099, 0.0095, 0.0093, 0.0092, 0.0092, 0.0088, 0.0087, 0.0083, 0.0076, 0.0076, 0.0074, 0.0073, 0.0072, 0.0071, 0.0069, 0.0069, 0.0067, 0.0065, 0.0058, 0.0057, 0.0051, 0.005, 0.0049, 0.0047, 0.0046, 0.0046, 0.0045, 0.0045, 0.0044, 0.0042, 0.0038, 0.0037, 0.0033, 0.0031, 0.003, 0.0029, 0.0028, 0.0026, 0.0021, 0.0021, 0.0018, 0.0018, 0.0015, 0.0014, 0.0011, 1e-04, 1e-04, 1e-04, 1e-04, 1e-04, 1e-04, -1e-04, 0.0, 0.0, 0.0, -0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 0.0, -0.0, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, -0.0, 0.0, -0.0, -0.0, 0.0, -0.0, 0.0, 0.0, 0.0, -0.0, 0.0, -0.0, -0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0, -0.0, -0.0, 0.0, -0.0, 0.0, -0.0, -0.0, 0.0, -0.0, 0.0, -0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, -0.0, -0.0, 0.0, -0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, -0.0, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, -0.0, 0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 0.0, -0.0, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, -0.0, -0.0, 0.0, -0.0, -0.0, -0.0, -0.0, 0.0, -0.0, 0.0, -0.0, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, -0.0, 0.0, -0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 0.0, -0.0, 0.0, -0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, -0.0, -0.0, -0.0, 0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 0.0, -0.0, -0.0, -0.0, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, -0.0, -0.0, 0.0, -0.0, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, -0.0, -0.0, -0.0, -0.0, 0.0, -0.0, -0.0]","[0.0, 0.0, -0.0, -0.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, -0.0, 0.0]","[0.1129, 0.0978, 0.052, 0.0273, 0.0252, 0.0251, 0.0249, 0.0248, 0.0233, 0.0208, 0.0197, 0.0191, 0.0185, 0.0178, 0.0178, 0.0171, 0.0167, 0.0158, 0.0156, 0.0154, 0.0149, 0.0147, 0.014, 0.0137, 0.013, 0.0126, 0.0122, 0.0116, 0.0113, 0.0111, 0.0107, 0.0104, 0.0103, 0.0103, 0.0099, 0.0098, 0.0093, 0.0085, 0.0085, 0.0083, 0.0082, 0.0081, 0.008, 0.0078, 0.0077, 0.0075, 0.0073, 0.0065, 0.0064, 0.0057, 0.0056, 0.0055, 0.0052, 0.0052, 0.0052, 0.0051, 0.0051, 0.0049, 0.0048, 0.0043, 0.0042, 0.0037, 0.0035, 0.0034, 0.0032, 0.0032, 0.0029, 0.0024, 0.0023, 0.0021, 0.002, 0.0017, 0.0016, 0.0012, 1e-04, 1e-04, 1e-04, 1e-04, 1e-04, 1e-04, 0.0002, 1e-04, 1e-04, 1e-04, 1e-04, 1e-04, 1e-04, 1e-04, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
153,ADIPOQ_ligand_receptor_GP,1,1,1,1,['Adipoq'],['Wif1'],[0.0179],[0.4983],[0.0346],[0.9654]
730,WFIKKN2_ligand_receptor_GP,1,1,1,1,['Wfikkn2'],['Igdcc3'],[-0.1946],[0.5925],[0.2473],[0.7527]
1248,NRTN_ligand_targetgenes_GP,1,1,1,1,['Nrtn'],['Ccnd1'],[0.3079],[-0.0135],[0.958],[0.042]
100,VEGFB_ligand_receptor_GP,1,1,1,1,['Vegfb'],['Stradb'],[-0.2619],[0.2931],[0.472],[0.528]
1053,YARS_ligand_targetgenes_GP,1,1,1,1,['Yars'],['Cdkn1a'],[0.2262],[-0.182],[0.5541],[0.4459]
422,ANGPTL2_ligand_receptor_GP,1,1,0,0,['Angptl2'],[],[0.3553],[],[1.0],[]
168,PODXL2_ligand_receptor_GP,1,1,1,1,['Podxl2'],['Sell'],[0.6281],[0.0359],[0.9459],[0.0541]
128,VCAN_ligand_receptor_GP,1,1,1,1,['Vcan'],['Tlr1'],[0.5808],[-0.0188],[0.9687],[0.0313]
1271,SEMA3B_ligand_targetgenes_GP,1,1,1,1,['Sema3b'],['Vegfa'],[0.9855],[0.6527],[0.6016],[0.3984]
288,GREM1_ligand_receptor_GP,1,1,1,1,['Grem1'],['Kdr'],[0.883],[-0.0611],[0.9353],[0.0647]
5,S100A10_ligand_receptor_GP,1,1,1,1,['S100a10'],['Htr1b'],[0.5084],[0.0165],[0.9686],[0.0314]
104,FGF17_ligand_receptor_GP,1,1,1,1,['Fgf17'],['Fgfr4'],[0.975],[0.5017],[0.6602],[0.3398]
1398,FAT4_ligand_targetgenes_GP,1,1,0,0,['Fat4'],[],[0.7731],[],[1.0],[]
758,DSC2_ligand_receptor_GP,1,1,1,1,['Dsc2'],['Dsg3'],[0.9538],[-0.0311],[0.9685],[0.0315]
391,DMP1_ligand_receptor_GP,1,1,2,2,['Dmp1'],"['Itgb3', 'Itgav']",[-0.0729],"[0.3279, 0.0437]",[0.164],"[0.7376, 0.0984]"
116,FGF13_ligand_receptor_GP,1,1,1,1,['Fgf13'],['Scn11a'],[0.1589],[0.1896],[0.4559],[0.5441]
305,GHR_ligand_receptor_GP,1,1,1,1,['Ghr'],['Epor'],[0.9226],[0.4284],[0.6829],[0.3171]
678,IL26_ligand_receptor_GP,0,0,2,2,[],"['Il10rb', 'Il20ra']",[],"[0.7413, 0.284]",[],"[0.723, 0.277]"
1138,ADAM15_ligand_targetgenes_GP,1,1,2,2,['Adam15'],"['Cdkn1a', 'Ccnd1']",[0.1653],"[0.3785, -0.2046]",[0.2209],"[0.5057, 0.2734]"
1167,DLK1_ligand_targetgenes_GP,1,1,0,0,['Dlk1'],[],[0.4676],[],[1.0],[]
785,GUCA1B_ligand_receptor_GP,1,1,1,1,['Guca1b'],['Gucy2f'],[-0.1354],[0.3488],[0.2797],[0.7203]
419,MIA_ligand_receptor_GP,1,1,1,1,['Mia'],['Cdh19'],[0.0417],[0.8969],[0.0444],[0.9556]
572,FLT3LG_ligand_receptor_GP,0,0,1,1,[],['Il15'],[],[0.826],[],[1.0]
817,LMAN1_ligand_receptor_GP,1,1,1,1,['Lman1'],['Mcfd2'],[0.1596],[0.1368],[0.5386],[0.4614]
95,FGF4_ligand_receptor_GP,1,1,1,1,['Fgf4'],['Nrp1'],[1.266],[-0.7402],[0.6311],[0.3689]
119,ICAM1_ligand_receptor_GP,1,1,1,1,['Icam1'],['Itgax'],[0.7914],[-0.0632],[0.9261],[0.0739]
1125,UTS2B_ligand_targetgenes_GP,1,1,2,2,['Uts2b'],"['Vcam1', 'Icam1']",[0.0257],"[0.8109, -0.2036]",[0.0247],"[0.7795, 0.1958]"
497,NPTX1_ligand_receptor_GP,1,1,1,1,['Nptx1'],['Nptxr'],[0.4538],[-0.1986],[0.6956],[0.3044]
596,GPHA2_ligand_receptor_GP,1,1,1,1,['Gpha2'],['Epha6'],[0.2074],[-0.125],[0.6239],[0.3761]
379,PCSK9_ligand_receptor_GP,1,1,1,1,['Pcsk9'],['Lrp8'],[0.9365],[0.767],[0.5498],[0.4502]
993,ICAM2_ligand_targetgenes_GP,1,1,1,1,['Icam2'],['Fos'],[0.9118],[-0.1602],[0.8506],[0.1494]
1000,CADM1_ligand_targetgenes_GP,1,1,161,25,['Cadm1'],"['Sox2', 'Cnn2', 'Hapln1', 'Sfrp2', 'Tfpi', 'Twist1', 'Hesx1', 'Acot7', 'Capn6', 'Rbpms', 'Mkrn1', 'Gart', 'Oat', 'Dhfr', 'Npm1', 'Ptges3', 'Pnp', 'Nid2', 'Mif', 'Glo1', 'Rarg', 'Kdelr3', 'Id3', 'Ddx21', 'Cadm1', 'Wisp1', 'Vsnl1', 'Vipr2', 'Vegfa', 'Ube2l3', 'Ube2f', 'Tshb', 'Tnnt2', 'Tnfsf10', 'Tmem176b', 'Tgfb2', 'Tes', 'Tenm3', 'Tagln', 'Taf9', 'Svil', 'Stk39', 'Stbd1', 'Slc7a5', 'Slc39a8', 'Slc2a1', 'Slc22a2', 'Slc1a2', 'Sdhc', 'Scg2', 'Scarb1', 'Rspo1', 'Rgs4', 'Retn', 'Ramp3', 'Pthlh', 'Prss23', 'Pptc7', 'Ppp3cb', 'Ppm1b', 'Ppargc1a', 'Popdc3', 'Polr2i', 'Pklr', 'Pgrmc2', 'Pecam1', 'Pax3', 'Pam', 'Npr1', 'Nnat', 'Ncf2', 'Mtnr1a', 'Mmp13', 'Mc2r', 'Mas1', 'Mafb', 'Lif', 'Lcp2', 'Itpk1', 'Itpa', 'Itgb3', 'Itga5', 'Il5ra', 'Il5', 'Il22', 'Il17a', 'Ifng', 'Hsp90b1', 'Hsd11b1', 'Hao2', 'Hand2', 'Hand1', 'Gucy1b3', 'Guca2a', 'Grin2c', 'Gria3', 'Gnas', 'Gjb5', 'Gata3', 'Gap43', 'Gamt', 'Galk1', 'Frzb', 'Foxf2', 'Foxa1', 'Flt4', 'Fgf5', 'Fgf12', 'Fabp7', 'Ednrb', 'Dsc1', 'Dlx2', 'Dio1', 'Dhcr24', 'Ddx4', 'Ddx25', 'Cxcr2', 'Cxcl3', 'Cox7a1', 'Col19a1', 'Cnp', 'Ckm', 'Cfp', 'Cdx1', 'Cdh9', 'Cd9', 'Cd5l', 'Cd40', 'Ccr9', 'Ccr6', 'Ccr2', 'Cckar', 'Casp8', 'Calcrl', 'Brs3', 'Bmp5', 'Bmp2k', 'Bmp10', 'Blm', 'Bdnf', 'Bag6', 'Avpr1a', 'Atrx', 'Art3', 'Arap3', 'Apoc4', 'Apob', 'Anxa1', 'Angptl2', 'Angpt2', 'Angpt1', 'Ang', 'Aldh1a3', 'Alcam', 'Ahcyl1', 'Adra2c', 'Adra1a', 'Adcyap1', 'Adcy3', 'Adam12', 'Acsm3']",[-0.0005],"[-0.1878, 0.1741, 0.1228, -0.1177, 0.1134, 0.1013, -0.0984, -0.0689, 0.0453, 0.0452, -0.0395, -0.011, 0.0099, -0.009, -0.0056, -0.0047, -0.0026, 0.0011, -0.0008, -0.0003, 1e-04, 1e-04, -1e-04, -1e-04, -1e-04, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 0.0, -0.0, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 0.0, -0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, -0.0, 0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 0.0, -0.0, 0.0, -0.0, -0.0, -0.0, 0.0, -0.0, -0.0, -0.0, -0.0, 0.0, -0.0, 0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, -0.0, 0.0, 0.0, 0.0, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, -0.0, -0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, -0.0, -0.0, 0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0, -0.0, 0.0, 0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, -0.0, 0.0, -0.0, -0.0, -0.0, -0.0, 0.0, -0.0, -0.0]",[0.0004],"[0.1616, 0.1498, 0.1057, 0.1013, 0.0976, 0.0871, 0.0847, 0.0593, 0.039, 0.0389, 0.034, 0.0094, 0.0085, 0.0077, 0.0048, 0.004, 0.0022, 0.001, 0.0007, 0.0003, 1e-04, 0.0, 1e-04, 1e-04, 1e-04, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
11,PTPN6_ligand_receptor_GP,1,1,1,1,['Ptpn6'],['Clec12a'],[0.9014],[-0.0093],[0.9897],[0.0103]
614,ALCAM_ligand_receptor_GP,1,1,1,1,['Alcam'],['Chl1'],[0.9032],[0.1893],[0.8267],[0.1733]
722,GDF2_ligand_receptor_GP,1,1,2,2,['Gdf2'],"['Acvrl1', 'Bmpr2']",[-0.0994],"[1.2347, 0.4321]",[0.0563],"[0.699, 0.2447]"
349,IL21_ligand_receptor_GP,1,1,2,2,['Il21'],"['Il2rg', 'Il21r']",[0.0043],"[0.8543, 0.2034]",[0.004],"[0.8044, 0.1916]"
207,PTN_ligand_receptor_GP,1,1,1,1,['Ptn'],['Cdh10'],[0.6123],[0.3574],[0.6314],[0.3686]
68,NPW_ligand_receptor_GP,1,1,0,0,['Npw'],[],[0.1828],[],[1.0],[]
413,SHH_ligand_receptor_GP,1,1,0,0,['Shh'],[],[0.8317],[],[1.0],[]
525,SEMA5B_ligand_receptor_GP,1,1,1,1,['Sema5b'],['Plxna3'],[0.355],[0.0025],[0.9931],[0.0069]
938,EDA_ligand_targetgenes_GP,1,1,2,2,['Eda'],"['Fst', 'Ctgf']",[0.1897],"[0.6442, -0.0953]",[0.2042],"[0.6932, 0.1026]"
221,WNT8A_ligand_receptor_GP,1,1,1,1,['Wnt8a'],['Fzd4'],[0.4395],[-0.0742],[0.8556],[0.1444]
818,BST2_ligand_receptor_GP,1,1,0,0,['Bst2'],[],[0.9393],[],[1.0],[]
1018,LAMC3_ligand_targetgenes_GP,1,1,1,1,['Lamc3'],['Lama5'],[-0.2284],[0.7762],[0.2274],[0.7726]
396,THBS4_ligand_receptor_GP,1,1,1,1,['Thbs4'],['Ltbp1'],[0.9208],[0.0163],[0.9826],[0.0174]
22,KIT_ligand_receptor_GP,1,1,1,1,['Kit'],['Ptpro'],[0.9443],[0.0906],[0.9124],[0.0876]
299,PI3_ligand_receptor_GP,0,0,1,1,[],['Pld2'],[],[0.2959],[],[1.0]
1005,NFASC_ligand_targetgenes_GP,1,1,0,0,['Nfasc'],[],[0.8334],[],[1.0],[]
601,IL1RAP_ligand_receptor_GP,1,1,1,1,['Il1rap'],['Irak3'],[0.0984],[0.3118],[0.2399],[0.7601]
